dt,AverageTemperature,AverageTemperatureUncertainty,Country,Year
2009-12-01,-6.127999999999999,0.159,China,2009
2010-01-01,-6.718999999999999,0.264,China,2010
2010-02-01,-3.886,0.244,China,2010
2010-03-01,1.7360000000000002,0.19,China,2010
2010-04-01,7.349,0.162,China,2010
2010-05-01,14.293,0.182,China,2010
2010-06-01,18.649,0.179,China,2010
2010-07-01,21.043000000000003,0.191,China,2010
2010-08-01,19.657,0.241,China,2010
2010-09-01,15.117,0.148,China,2010
2010-10-01,7.989999999999998,0.105,China,2010
2010-11-01,1.401,0.196,China,2010
2010-12-01,-6.049,0.222,China,2010
2011-01-01,-10.498,0.198,China,2011
2011-02-01,-3.0990000000000006,0.131,China,2011
2011-03-01,0.6679999999999999,0.251,China,2011
2011-04-01,9.503,0.148,China,2011
2011-05-01,14.274,0.204,China,2011
2011-06-01,18.73,0.213,China,2011
2011-07-01,20.449,0.17,China,2011
2011-08-01,19.623,0.129,China,2011
2011-09-01,14.466,0.182,China,2011
2011-10-01,8.493,0.16,China,2011
2011-11-01,1.891,0.142,China,2011
2011-12-01,-6.215,0.26,China,2011
2012-01-01,-9.344,0.194,China,2012
2012-02-01,-5.1930000000000005,0.202,China,2012
2012-03-01,1.666,0.153,China,2012
2012-04-01,9.736,0.251,China,2012
2012-05-01,15.09,0.219,China,2012
2012-06-01,18.236,0.259,China,2012
2012-07-01,20.389,0.276,China,2012
2012-08-01,19.458,0.281,China,2012
2012-09-01,14.479,0.306,China,2012
2012-10-01,7.683999999999998,0.349,China,2012
2012-11-01,-0.254,0.33,China,2012
2012-12-01,-7.021999999999999,0.339,China,2012
2013-01-01,-8.136999999999999,0.369,China,2013
2013-02-01,-3.812,0.385,China,2013
2013-03-01,3.819,0.311,China,2013
2013-04-01,8.577,0.243,China,2013
2013-05-01,14.824000000000002,0.171,China,2013
2013-06-01,18.636,0.238,China,2013
2013-07-01,20.482,0.153,China,2013
2013-08-01,19.971,0.223,China,2013
2013-09-01,18.89903286384977,0.3216699362843729,China,2013
1990-01-01,-2.922,0.503,Georgia,1990
1990-02-01,-0.207,0.162,Georgia,1990
1990-03-01,3.4160000000000004,0.449,Georgia,1990
1990-04-01,7.669,0.197,Georgia,1990
1990-05-01,11.449000000000002,0.192,Georgia,1990
1990-06-01,16.491,0.254,Georgia,1990
1990-07-01,19.469,0.286,Georgia,1990
1990-08-01,17.901,0.294,Georgia,1990
1990-09-01,15.803,0.134,Georgia,1990
1990-10-01,9.607,0.336,Georgia,1990
1990-11-01,6.6370000000000005,0.459,Georgia,1990
1990-12-01,0.818,0.36,Georgia,1990
1991-01-01,-1.7979999999999998,0.286,Georgia,1991
1991-02-01,-2.591,0.422,Georgia,1991
1991-03-01,2.9530000000000003,0.501,Georgia,1991
1991-04-01,9.086,0.255,Georgia,1991
1991-05-01,11.472,0.278,Georgia,1991
1991-06-01,16.914,0.237,Georgia,1991
1991-07-01,20.2,0.3,Georgia,1991
1991-08-01,19.271,0.371,Georgia,1991
1991-09-01,15.107,0.232,Georgia,1991
1991-10-01,12.067,0.344,Georgia,1991
1991-11-01,4.806,0.279,Georgia,1991
1991-12-01,-1.2019999999999995,0.256,Georgia,1991
1992-01-01,-3.977,0.685,Georgia,1992
1992-02-01,-3.631,0.617,Georgia,1992
1992-03-01,1.525,0.456,Georgia,1992
1992-04-01,6.737,0.416,Georgia,1992
1992-05-01,10.760000000000002,0.226,Georgia,1992
1992-06-01,15.826,0.527,Georgia,1992
1992-07-01,17.730999999999995,0.293,Georgia,1992
1992-08-01,18.4,0.413,Georgia,1992
1992-09-01,13.998,0.443,Georgia,1992
1992-10-01,9.897,0.258,Georgia,1992
1992-11-01,3.454,0.206,Georgia,1992
1992-12-01,-2.029,0.78,Georgia,1992
1993-01-01,-3.633,0.64,Georgia,1993
1993-02-01,-3.434,0.472,Georgia,1993
1993-03-01,2.3440000000000003,0.516,Georgia,1993
1993-04-01,6.792999999999999,0.257,Georgia,1993
1993-05-01,11.795,0.373,Georgia,1993
1993-06-01,15.443,0.322,Georgia,1993
1993-07-01,17.95,0.324,Georgia,1993
